"municipio_ibge","municipio","regiao_intermediaria","status","google_busca_1","google_busca_2","google_busca_3","google_busca_4","google_busca_5","consultado_em","candidatos","observacoes"
"3502903","Araçoiaba da Serra","Sorocaba","a pesquisar","https://www.google.com/maps/search/?api=1&query=arena%20beach%20tennis%20em%20Ara%C3%A7oiaba%20da%20Serra%2C%20S%C3%A3o%20Paulo%2C%20Brasil","https://www.google.com/maps/search/?api=1&query=arena%20futev%C3%B4lei%20em%20Ara%C3%A7oiaba%20da%20Serra%2C%20S%C3%A3o%20Paulo%2C%20Brasil","https://www.google.com/maps/search/?api=1&query=quadra%20v%C3%B4lei%20de%20praia%20em%20Ara%C3%A7oiaba%20da%20Serra%2C%20S%C3%A3o%20Paulo%2C%20Brasil","https://www.google.com/maps/search/?api=1&query=arena%20esportes%20de%20areia%20em%20Ara%C3%A7oiaba%20da%20Serra%2C%20S%C3%A3o%20Paulo%2C%20Brasil","https://www.google.com/maps/search/?api=1&query=beach%20sports%20em%20Ara%C3%A7oiaba%20da%20Serra%2C%20S%C3%A3o%20Paulo%2C%20Brasil","","",""
"3503000","Aramina","Ribeirão Preto","a pesquisar","https://www.google.com/maps/search/?api=1&query=arena%20beach%20tennis%20em%20Aramina%2C%20S%C3%A3o%20Paulo%2C%20Brasil","https://www.google.com/maps/search/?api=1&query=arena%20futev%C3%B4lei%20em%20Aramina%2C%20S%C3%A3o%20Paulo%2C%20Brasil","https://www.google.com/maps/search/?api=1&query=quadra%20v%C3%B4lei%20de%20praia%20em%20Aramina%2C%20S%C3%A3o%20Paulo%2C%20Brasil","https://www.google.com/maps/search/?api=1&query=arena%20esportes%20de%20areia%20em%20Aramina%2C%20S%C3%A3o%20Paulo%2C%20Brasil","https://www.google.com/maps/search/?api=1&query=beach%20sports%20em%20Aramina%2C%20S%C3%A3o%20Paulo%2C%20Brasil","","",""
"3503109","Arandu","Sorocaba","a pesquisar","https://www.google.com/maps/search/?api=1&query=arena%20beach%20tennis%20em%20Arandu%2C%20S%C3%A3o%20Paulo%2C%20Brasil","https://www.google.com/maps/search/?api=1&query=arena%20futev%C3%B4lei%20em%20Arandu%2C%20S%C3%A3o%20Paulo%2C%20Brasil","https://www.google.com/maps/search/?api=1&query=quadra%20v%C3%B4lei%20de%20praia%20em%20Arandu%2C%20S%C3%A3o%20Paulo%2C%20Brasil","https://www.google.com/maps/search/?api=1&query=arena%20esportes%20de%20areia%20em%20Arandu%2C%20S%C3%A3o%20Paulo%2C%20Brasil","https://www.google.com/maps/search/?api=1&query=beach%20sports%20em%20Arandu%2C%20S%C3%A3o%20Paulo%2C%20Brasil","","",""
"3503158","Arapeí","São José dos Campos","a pesquisar","https://www.google.com/maps/search/?api=1&query=arena%20beach%20tennis%20em%20Arape%C3%AD%2C%20S%C3%A3o%20Paulo%2C%20Brasil","https://www.google.com/maps/search/?api=1&query=arena%20futev%C3%B4lei%20em%20Arape%C3%AD%2C%20S%C3%A3o%20Paulo%2C%20Brasil","https://www.google.com/maps/search/?api=1&query=quadra%20v%C3%B4lei%20de%20praia%20em%20Arape%C3%AD%2C%20S%C3%A3o%20Paulo%2C%20Brasil","https://www.google.com/maps/search/?api=1&query=arena%20esportes%20de%20areia%20em%20Arape%C3%AD%2C%20S%C3%A3o%20Paulo%2C%20Brasil","https://www.google.com/maps/search/?api=1&query=beach%20sports%20em%20Arape%C3%AD%2C%20S%C3%A3o%20Paulo%2C%20Brasil","","",""
"3503208","Araraquara","Araraquara","a pesquisar","https://www.google.com/maps/search/?api=1&query=arena%20beach%20tennis%20em%20Araraquara%2C%20S%C3%A3o%20Paulo%2C%20Brasil","https://www.google.com/maps/search/?api=1&query=arena%20futev%C3%B4lei%20em%20Araraquara%2C%20S%C3%A3o%20Paulo%2C%20Brasil","https://www.google.com/maps/search/?api=1&query=quadra%20v%C3%B4lei%20de%20praia%20em%20Araraquara%2C%20S%C3%A3o%20Paulo%2C%20Brasil","https://www.google.com/maps/search/?api=1&query=arena%20esportes%20de%20areia%20em%20Araraquara%2C%20S%C3%A3o%20Paulo%2C%20Brasil","https://www.google.com/maps/search/?api=1&query=beach%20sports%20em%20Araraquara%2C%20S%C3%A3o%20Paulo%2C%20Brasil","","",""
"3503307","Araras","Campinas","a pesquisar","https://www.google.com/maps/search/?api=1&query=arena%20beach%20tennis%20em%20Araras%2C%20S%C3%A3o%20Paulo%2C%20Brasil","https://www.google.com/maps/search/?api=1&query=arena%20futev%C3%B4lei%20em%20Araras%2C%20S%C3%A3o%20Paulo%2C%20Brasil","https://www.google.com/maps/search/?api=1&query=quadra%20v%C3%B4lei%20de%20praia%20em%20Araras%2C%20S%C3%A3o%20Paulo%2C%20Brasil","https://www.google.com/maps/search/?api=1&query=arena%20esportes%20de%20areia%20em%20Araras%2C%20S%C3%A3o%20Paulo%2C%20Brasil","https://www.google.com/maps/search/?api=1&query=beach%20sports%20em%20Araras%2C%20S%C3%A3o%20Paulo%2C%20Brasil","","",""
"3503356","Arco-Íris","Marília","a pesquisar","https://www.google.com/maps/search/?api=1&query=arena%20beach%20tennis%20em%20Arco-%C3%8Dris%2C%20S%C3%A3o%20Paulo%2C%20Brasil","https://www.google.com/maps/search/?api=1&query=arena%20futev%C3%B4lei%20em%20Arco-%C3%8Dris%2C%20S%C3%A3o%20Paulo%2C%20Brasil","https://www.google.com/maps/search/?api=1&query=quadra%20v%C3%B4lei%20de%20praia%20em%20Arco-%C3%8Dris%2C%20S%C3%A3o%20Paulo%2C%20Brasil","https://www.google.com/maps/search/?api=1&query=arena%20esportes%20de%20areia%20em%20Arco-%C3%8Dris%2C%20S%C3%A3o%20Paulo%2C%20Brasil","https://www.google.com/maps/search/?api=1&query=beach%20sports%20em%20Arco-%C3%8Dris%2C%20S%C3%A3o%20Paulo%2C%20Brasil","","",""
"3503406","Arealva","Bauru","a pesquisar","https://www.google.com/maps/search/?api=1&query=arena%20beach%20tennis%20em%20Arealva%2C%20S%C3%A3o%20Paulo%2C%20Brasil","https://www.google.com/maps/search/?api=1&query=arena%20futev%C3%B4lei%20em%20Arealva%2C%20S%C3%A3o%20Paulo%2C%20Brasil","https://www.google.com/maps/search/?api=1&query=quadra%20v%C3%B4lei%20de%20praia%20em%20Arealva%2C%20S%C3%A3o%20Paulo%2C%20Brasil","https://www.google.com/maps/search/?api=1&query=arena%20esportes%20de%20areia%20em%20Arealva%2C%20S%C3%A3o%20Paulo%2C%20Brasil","https://www.google.com/maps/search/?api=1&query=beach%20sports%20em%20Arealva%2C%20S%C3%A3o%20Paulo%2C%20Brasil","","",""
"3503505","Areias","São José dos Campos","a pesquisar","https://www.google.com/maps/search/?api=1&query=arena%20beach%20tennis%20em%20Areias%2C%20S%C3%A3o%20Paulo%2C%20Brasil","https://www.google.com/maps/search/?api=1&query=arena%20futev%C3%B4lei%20em%20Areias%2C%20S%C3%A3o%20Paulo%2C%20Brasil","https://www.google.com/maps/search/?api=1&query=quadra%20v%C3%B4lei%20de%20praia%20em%20Areias%2C%20S%C3%A3o%20Paulo%2C%20Brasil","https://www.google.com/maps/search/?api=1&query=arena%20esportes%20de%20areia%20em%20Areias%2C%20S%C3%A3o%20Paulo%2C%20Brasil","https://www.google.com/maps/search/?api=1&query=beach%20sports%20em%20Areias%2C%20S%C3%A3o%20Paulo%2C%20Brasil","","",""
"3503604","Areiópolis","Bauru","a pesquisar","https://www.google.com/maps/search/?api=1&query=arena%20beach%20tennis%20em%20Arei%C3%B3polis%2C%20S%C3%A3o%20Paulo%2C%20Brasil","https://www.google.com/maps/search/?api=1&query=arena%20futev%C3%B4lei%20em%20Arei%C3%B3polis%2C%20S%C3%A3o%20Paulo%2C%20Brasil","https://www.google.com/maps/search/?api=1&query=quadra%20v%C3%B4lei%20de%20praia%20em%20Arei%C3%B3polis%2C%20S%C3%A3o%20Paulo%2C%20Brasil","https://www.google.com/maps/search/?api=1&query=arena%20esportes%20de%20areia%20em%20Arei%C3%B3polis%2C%20S%C3%A3o%20Paulo%2C%20Brasil","https://www.google.com/maps/search/?api=1&query=beach%20sports%20em%20Arei%C3%B3polis%2C%20S%C3%A3o%20Paulo%2C%20Brasil","","",""
"3503703","Ariranha","São José do Rio Preto","a pesquisar","https://www.google.com/maps/search/?api=1&query=arena%20beach%20tennis%20em%20Ariranha%2C%20S%C3%A3o%20Paulo%2C%20Brasil","https://www.google.com/maps/search/?api=1&query=arena%20futev%C3%B4lei%20em%20Ariranha%2C%20S%C3%A3o%20Paulo%2C%20Brasil","https://www.google.com/maps/search/?api=1&query=quadra%20v%C3%B4lei%20de%20praia%20em%20Ariranha%2C%20S%C3%A3o%20Paulo%2C%20Brasil","https://www.google.com/maps/search/?api=1&query=arena%20esportes%20de%20areia%20em%20Ariranha%2C%20S%C3%A3o%20Paulo%2C%20Brasil","https://www.google.com/maps/search/?api=1&query=beach%20sports%20em%20Ariranha%2C%20S%C3%A3o%20Paulo%2C%20Brasil","","",""
"3503802","Artur Nogueira","Campinas","a pesquisar","https://www.google.com/maps/search/?api=1&query=arena%20beach%20tennis%20em%20Artur%20Nogueira%2C%20S%C3%A3o%20Paulo%2C%20Brasil","https://www.google.com/maps/search/?api=1&query=arena%20futev%C3%B4lei%20em%20Artur%20Nogueira%2C%20S%C3%A3o%20Paulo%2C%20Brasil","https://www.google.com/maps/search/?api=1&query=quadra%20v%C3%B4lei%20de%20praia%20em%20Artur%20Nogueira%2C%20S%C3%A3o%20Paulo%2C%20Brasil","https://www.google.com/maps/search/?api=1&query=arena%20esportes%20de%20areia%20em%20Artur%20Nogueira%2C%20S%C3%A3o%20Paulo%2C%20Brasil","https://www.google.com/maps/search/?api=1&query=beach%20sports%20em%20Artur%20Nogueira%2C%20S%C3%A3o%20Paulo%2C%20Brasil","","",""
"3503901","Arujá","São Paulo","a pesquisar","https://www.google.com/maps/search/?api=1&query=arena%20beach%20tennis%20em%20Aruj%C3%A1%2C%20S%C3%A3o%20Paulo%2C%20Brasil","https://www.google.com/maps/search/?api=1&query=arena%20futev%C3%B4lei%20em%20Aruj%C3%A1%2C%20S%C3%A3o%20Paulo%2C%20Brasil","https://www.google.com/maps/search/?api=1&query=quadra%20v%C3%B4lei%20de%20praia%20em%20Aruj%C3%A1%2C%20S%C3%A3o%20Paulo%2C%20Brasil","https://www.google.com/maps/search/?api=1&query=arena%20esportes%20de%20areia%20em%20Aruj%C3%A1%2C%20S%C3%A3o%20Paulo%2C%20Brasil","https://www.google.com/maps/search/?api=1&query=beach%20sports%20em%20Aruj%C3%A1%2C%20S%C3%A3o%20Paulo%2C%20Brasil","","",""
"3503950","Aspásia","São José do Rio Preto","a pesquisar","https://www.google.com/maps/search/?api=1&query=arena%20beach%20tennis%20em%20Asp%C3%A1sia%2C%20S%C3%A3o%20Paulo%2C%20Brasil","https://www.google.com/maps/search/?api=1&query=arena%20futev%C3%B4lei%20em%20Asp%C3%A1sia%2C%20S%C3%A3o%20Paulo%2C%20Brasil","https://www.google.com/maps/search/?api=1&query=quadra%20v%C3%B4lei%20de%20praia%20em%20Asp%C3%A1sia%2C%20S%C3%A3o%20Paulo%2C%20Brasil","https://www.google.com/maps/search/?api=1&query=arena%20esportes%20de%20areia%20em%20Asp%C3%A1sia%2C%20S%C3%A3o%20Paulo%2C%20Brasil","https://www.google.com/maps/search/?api=1&query=beach%20sports%20em%20Asp%C3%A1sia%2C%20S%C3%A3o%20Paulo%2C%20Brasil","","",""
"3504008","Assis","Marília","a pesquisar","https://www.google.com/maps/search/?api=1&query=arena%20beach%20tennis%20em%20Assis%2C%20S%C3%A3o%20Paulo%2C%20Brasil","https://www.google.com/maps/search/?api=1&query=arena%20futev%C3%B4lei%20em%20Assis%2C%20S%C3%A3o%20Paulo%2C%20Brasil","https://www.google.com/maps/search/?api=1&query=quadra%20v%C3%B4lei%20de%20praia%20em%20Assis%2C%20S%C3%A3o%20Paulo%2C%20Brasil","https://www.google.com/maps/search/?api=1&query=arena%20esportes%20de%20areia%20em%20Assis%2C%20S%C3%A3o%20Paulo%2C%20Brasil","https://www.google.com/maps/search/?api=1&query=beach%20sports%20em%20Assis%2C%20S%C3%A3o%20Paulo%2C%20Brasil","","",""
"3504107","Atibaia","Campinas","a pesquisar","https://www.google.com/maps/search/?api=1&query=arena%20beach%20tennis%20em%20Atibaia%2C%20S%C3%A3o%20Paulo%2C%20Brasil","https://www.google.com/maps/search/?api=1&query=arena%20futev%C3%B4lei%20em%20Atibaia%2C%20S%C3%A3o%20Paulo%2C%20Brasil","https://www.google.com/maps/search/?api=1&query=quadra%20v%C3%B4lei%20de%20praia%20em%20Atibaia%2C%20S%C3%A3o%20Paulo%2C%20Brasil","https://www.google.com/maps/search/?api=1&query=arena%20esportes%20de%20areia%20em%20Atibaia%2C%20S%C3%A3o%20Paulo%2C%20Brasil","https://www.google.com/maps/search/?api=1&query=beach%20sports%20em%20Atibaia%2C%20S%C3%A3o%20Paulo%2C%20Brasil","","",""
"3504206","Auriflama","Araçatuba","a pesquisar","https://www.google.com/maps/search/?api=1&query=arena%20beach%20tennis%20em%20Auriflama%2C%20S%C3%A3o%20Paulo%2C%20Brasil","https://www.google.com/maps/search/?api=1&query=arena%20futev%C3%B4lei%20em%20Auriflama%2C%20S%C3%A3o%20Paulo%2C%20Brasil","https://www.google.com/maps/search/?api=1&query=quadra%20v%C3%B4lei%20de%20praia%20em%20Auriflama%2C%20S%C3%A3o%20Paulo%2C%20Brasil","https://www.google.com/maps/search/?api=1&query=arena%20esportes%20de%20areia%20em%20Auriflama%2C%20S%C3%A3o%20Paulo%2C%20Brasil","https://www.google.com/maps/search/?api=1&query=beach%20sports%20em%20Auriflama%2C%20S%C3%A3o%20Paulo%2C%20Brasil","","",""
"3504305","Avaí","Bauru","a pesquisar","https://www.google.com/maps/search/?api=1&query=arena%20beach%20tennis%20em%20Ava%C3%AD%2C%20S%C3%A3o%20Paulo%2C%20Brasil","https://www.google.com/maps/search/?api=1&query=arena%20futev%C3%B4lei%20em%20Ava%C3%AD%2C%20S%C3%A3o%20Paulo%2C%20Brasil","https://www.google.com/maps/search/?api=1&query=quadra%20v%C3%B4lei%20de%20praia%20em%20Ava%C3%AD%2C%20S%C3%A3o%20Paulo%2C%20Brasil","https://www.google.com/maps/search/?api=1&query=arena%20esportes%20de%20areia%20em%20Ava%C3%AD%2C%20S%C3%A3o%20Paulo%2C%20Brasil","https://www.google.com/maps/search/?api=1&query=beach%20sports%20em%20Ava%C3%AD%2C%20S%C3%A3o%20Paulo%2C%20Brasil","","",""
"3504404","Avanhandava","Araçatuba","a pesquisar","https://www.google.com/maps/search/?api=1&query=arena%20beach%20tennis%20em%20Avanhandava%2C%20S%C3%A3o%20Paulo%2C%20Brasil","https://www.google.com/maps/search/?api=1&query=arena%20futev%C3%B4lei%20em%20Avanhandava%2C%20S%C3%A3o%20Paulo%2C%20Brasil","https://www.google.com/maps/search/?api=1&query=quadra%20v%C3%B4lei%20de%20praia%20em%20Avanhandava%2C%20S%C3%A3o%20Paulo%2C%20Brasil","https://www.google.com/maps/search/?api=1&query=arena%20esportes%20de%20areia%20em%20Avanhandava%2C%20S%C3%A3o%20Paulo%2C%20Brasil","https://www.google.com/maps/search/?api=1&query=beach%20sports%20em%20Avanhandava%2C%20S%C3%A3o%20Paulo%2C%20Brasil","","",""
"3504503","Avaré","Sorocaba","a pesquisar","https://www.google.com/maps/search/?api=1&query=arena%20beach%20tennis%20em%20Avar%C3%A9%2C%20S%C3%A3o%20Paulo%2C%20Brasil","https://www.google.com/maps/search/?api=1&query=arena%20futev%C3%B4lei%20em%20Avar%C3%A9%2C%20S%C3%A3o%20Paulo%2C%20Brasil","https://www.google.com/maps/search/?api=1&query=quadra%20v%C3%B4lei%20de%20praia%20em%20Avar%C3%A9%2C%20S%C3%A3o%20Paulo%2C%20Brasil","https://www.google.com/maps/search/?api=1&query=arena%20esportes%20de%20areia%20em%20Avar%C3%A9%2C%20S%C3%A3o%20Paulo%2C%20Brasil","https://www.google.com/maps/search/?api=1&query=beach%20sports%20em%20Avar%C3%A9%2C%20S%C3%A3o%20Paulo%2C%20Brasil","","",""
"3504602","Bady Bassitt","São José do Rio Preto","a pesquisar","https://www.google.com/maps/search/?api=1&query=arena%20beach%20tennis%20em%20Bady%20Bassitt%2C%20S%C3%A3o%20Paulo%2C%20Brasil","https://www.google.com/maps/search/?api=1&query=arena%20futev%C3%B4lei%20em%20Bady%20Bassitt%2C%20S%C3%A3o%20Paulo%2C%20Brasil","https://www.google.com/maps/search/?api=1&query=quadra%20v%C3%B4lei%20de%20praia%20em%20Bady%20Bassitt%2C%20S%C3%A3o%20Paulo%2C%20Brasil","https://www.google.com/maps/search/?api=1&query=arena%20esportes%20de%20areia%20em%20Bady%20Bassitt%2C%20S%C3%A3o%20Paulo%2C%20Brasil","https://www.google.com/maps/search/?api=1&query=beach%20sports%20em%20Bady%20Bassitt%2C%20S%C3%A3o%20Paulo%2C%20Brasil","","",""
"3504701","Balbinos","Bauru","a pesquisar","https://www.google.com/maps/search/?api=1&query=arena%20beach%20tennis%20em%20Balbinos%2C%20S%C3%A3o%20Paulo%2C%20Brasil","https://www.google.com/maps/search/?api=1&query=arena%20futev%C3%B4lei%20em%20Balbinos%2C%20S%C3%A3o%20Paulo%2C%20Brasil","https://www.google.com/maps/search/?api=1&query=quadra%20v%C3%B4lei%20de%20praia%20em%20Balbinos%2C%20S%C3%A3o%20Paulo%2C%20Brasil","https://www.google.com/maps/search/?api=1&query=arena%20esportes%20de%20areia%20em%20Balbinos%2C%20S%C3%A3o%20Paulo%2C%20Brasil","https://www.google.com/maps/search/?api=1&query=beach%20sports%20em%20Balbinos%2C%20S%C3%A3o%20Paulo%2C%20Brasil","","",""
"3504800","Bálsamo","São José do Rio Preto","a pesquisar","https://www.google.com/maps/search/?api=1&query=arena%20beach%20tennis%20em%20B%C3%A1lsamo%2C%20S%C3%A3o%20Paulo%2C%20Brasil","https://www.google.com/maps/search/?api=1&query=arena%20futev%C3%B4lei%20em%20B%C3%A1lsamo%2C%20S%C3%A3o%20Paulo%2C%20Brasil","https://www.google.com/maps/search/?api=1&query=quadra%20v%C3%B4lei%20de%20praia%20em%20B%C3%A1lsamo%2C%20S%C3%A3o%20Paulo%2C%20Brasil","https://www.google.com/maps/search/?api=1&query=arena%20esportes%20de%20areia%20em%20B%C3%A1lsamo%2C%20S%C3%A3o%20Paulo%2C%20Brasil","https://www.google.com/maps/search/?api=1&query=beach%20sports%20em%20B%C3%A1lsamo%2C%20S%C3%A3o%20Paulo%2C%20Brasil","","",""
"3504909","Bananal","São José dos Campos","a pesquisar","https://www.google.com/maps/search/?api=1&query=arena%20beach%20tennis%20em%20Bananal%2C%20S%C3%A3o%20Paulo%2C%20Brasil","https://www.google.com/maps/search/?api=1&query=arena%20futev%C3%B4lei%20em%20Bananal%2C%20S%C3%A3o%20Paulo%2C%20Brasil","https://www.google.com/maps/search/?api=1&query=quadra%20v%C3%B4lei%20de%20praia%20em%20Bananal%2C%20S%C3%A3o%20Paulo%2C%20Brasil","https://www.google.com/maps/search/?api=1&query=arena%20esportes%20de%20areia%20em%20Bananal%2C%20S%C3%A3o%20Paulo%2C%20Brasil","https://www.google.com/maps/search/?api=1&query=beach%20sports%20em%20Bananal%2C%20S%C3%A3o%20Paulo%2C%20Brasil","","",""
"3505005","Barão de Antonina","Sorocaba","a pesquisar","https://www.google.com/maps/search/?api=1&query=arena%20beach%20tennis%20em%20Bar%C3%A3o%20de%20Antonina%2C%20S%C3%A3o%20Paulo%2C%20Brasil","https://www.google.com/maps/search/?api=1&query=arena%20futev%C3%B4lei%20em%20Bar%C3%A3o%20de%20Antonina%2C%20S%C3%A3o%20Paulo%2C%20Brasil","https://www.google.com/maps/search/?api=1&query=quadra%20v%C3%B4lei%20de%20praia%20em%20Bar%C3%A3o%20de%20Antonina%2C%20S%C3%A3o%20Paulo%2C%20Brasil","https://www.google.com/maps/search/?api=1&query=arena%20esportes%20de%20areia%20em%20Bar%C3%A3o%20de%20Antonina%2C%20S%C3%A3o%20Paulo%2C%20Brasil","https://www.google.com/maps/search/?api=1&query=beach%20sports%20em%20Bar%C3%A3o%20de%20Antonina%2C%20S%C3%A3o%20Paulo%2C%20Brasil","","",""
"3505104","Barbosa","Araçatuba","a pesquisar","https://www.google.com/maps/search/?api=1&query=arena%20beach%20tennis%20em%20Barbosa%2C%20S%C3%A3o%20Paulo%2C%20Brasil","https://www.google.com/maps/search/?api=1&query=arena%20futev%C3%B4lei%20em%20Barbosa%2C%20S%C3%A3o%20Paulo%2C%20Brasil","https://www.google.com/maps/search/?api=1&query=quadra%20v%C3%B4lei%20de%20praia%20em%20Barbosa%2C%20S%C3%A3o%20Paulo%2C%20Brasil","https://www.google.com/maps/search/?api=1&query=arena%20esportes%20de%20areia%20em%20Barbosa%2C%20S%C3%A3o%20Paulo%2C%20Brasil","https://www.google.com/maps/search/?api=1&query=beach%20sports%20em%20Barbosa%2C%20S%C3%A3o%20Paulo%2C%20Brasil","","",""
"3505203","Bariri","Bauru","a pesquisar","https://www.google.com/maps/search/?api=1&query=arena%20beach%20tennis%20em%20Bariri%2C%20S%C3%A3o%20Paulo%2C%20Brasil","https://www.google.com/maps/search/?api=1&query=arena%20futev%C3%B4lei%20em%20Bariri%2C%20S%C3%A3o%20Paulo%2C%20Brasil","https://www.google.com/maps/search/?api=1&query=quadra%20v%C3%B4lei%20de%20praia%20em%20Bariri%2C%20S%C3%A3o%20Paulo%2C%20Brasil","https://www.google.com/maps/search/?api=1&query=arena%20esportes%20de%20areia%20em%20Bariri%2C%20S%C3%A3o%20Paulo%2C%20Brasil","https://www.google.com/maps/search/?api=1&query=beach%20sports%20em%20Bariri%2C%20S%C3%A3o%20Paulo%2C%20Brasil","","",""
"3505302","Barra Bonita","Bauru","a pesquisar","https://www.google.com/maps/search/?api=1&query=arena%20beach%20tennis%20em%20Barra%20Bonita%2C%20S%C3%A3o%20Paulo%2C%20Brasil","https://www.google.com/maps/search/?api=1&query=arena%20futev%C3%B4lei%20em%20Barra%20Bonita%2C%20S%C3%A3o%20Paulo%2C%20Brasil","https://www.google.com/maps/search/?api=1&query=quadra%20v%C3%B4lei%20de%20praia%20em%20Barra%20Bonita%2C%20S%C3%A3o%20Paulo%2C%20Brasil","https://www.google.com/maps/search/?api=1&query=arena%20esportes%20de%20areia%20em%20Barra%20Bonita%2C%20S%C3%A3o%20Paulo%2C%20Brasil","https://www.google.com/maps/search/?api=1&query=beach%20sports%20em%20Barra%20Bonita%2C%20S%C3%A3o%20Paulo%2C%20Brasil","","",""
"3505351","Barra do Chapéu","Sorocaba","a pesquisar","https://www.google.com/maps/search/?api=1&query=arena%20beach%20tennis%20em%20Barra%20do%20Chap%C3%A9u%2C%20S%C3%A3o%20Paulo%2C%20Brasil","https://www.google.com/maps/search/?api=1&query=arena%20futev%C3%B4lei%20em%20Barra%20do%20Chap%C3%A9u%2C%20S%C3%A3o%20Paulo%2C%20Brasil","https://www.google.com/maps/search/?api=1&query=quadra%20v%C3%B4lei%20de%20praia%20em%20Barra%20do%20Chap%C3%A9u%2C%20S%C3%A3o%20Paulo%2C%20Brasil","https://www.google.com/maps/search/?api=1&query=arena%20esportes%20de%20areia%20em%20Barra%20do%20Chap%C3%A9u%2C%20S%C3%A3o%20Paulo%2C%20Brasil","https://www.google.com/maps/search/?api=1&query=beach%20sports%20em%20Barra%20do%20Chap%C3%A9u%2C%20S%C3%A3o%20Paulo%2C%20Brasil","","",""
"3505401","Barra do Turvo","Sorocaba","a pesquisar","https://www.google.com/maps/search/?api=1&query=arena%20beach%20tennis%20em%20Barra%20do%20Turvo%2C%20S%C3%A3o%20Paulo%2C%20Brasil","https://www.google.com/maps/search/?api=1&query=arena%20futev%C3%B4lei%20em%20Barra%20do%20Turvo%2C%20S%C3%A3o%20Paulo%2C%20Brasil","https://www.google.com/maps/search/?api=1&query=quadra%20v%C3%B4lei%20de%20praia%20em%20Barra%20do%20Turvo%2C%20S%C3%A3o%20Paulo%2C%20Brasil","https://www.google.com/maps/search/?api=1&query=arena%20esportes%20de%20areia%20em%20Barra%20do%20Turvo%2C%20S%C3%A3o%20Paulo%2C%20Brasil","https://www.google.com/maps/search/?api=1&query=beach%20sports%20em%20Barra%20do%20Turvo%2C%20S%C3%A3o%20Paulo%2C%20Brasil","","",""
"3505500","Barretos","Ribeirão Preto","pesquisa pública parcial","https://www.google.com/maps/search/?api=1&query=arena%20beach%20tennis%20em%20Barretos%2C%20S%C3%A3o%20Paulo%2C%20Brasil","https://www.google.com/maps/search/?api=1&query=arena%20futev%C3%B4lei%20em%20Barretos%2C%20S%C3%A3o%20Paulo%2C%20Brasil","https://www.google.com/maps/search/?api=1&query=quadra%20v%C3%B4lei%20de%20praia%20em%20Barretos%2C%20S%C3%A3o%20Paulo%2C%20Brasil","https://www.google.com/maps/search/?api=1&query=arena%20esportes%20de%20areia%20em%20Barretos%2C%20S%C3%A3o%20Paulo%2C%20Brasil","https://www.google.com/maps/search/?api=1&query=beach%20sports%20em%20Barretos%2C%20S%C3%A3o%20Paulo%2C%20Brasil","2026-09-13","0","Unidades validadas neste lote: 0. Consultas Maps da fila não executadas; cobertura municipal incompleta."
